年份,合同名称,主要标的名称,采购人,供应商,所属行业,合同金额num_万元,capacity_label,label_confidence,label_reason
2013,兰州市外国语高级中学2023年学校物业服务采购项目,学校物业服务,兰州市外国语高级中学,甘肃天翔物业管理有限责任公司,,70.8158,compliance,0.95,采购人决定:合规
2013,乐山市公路应急抢险中心改造项目,乐山市公路应急抢险中心改造项目,乐山市公路建设服务中心,四川云禧建筑工程有限公司,,161.251258,coordination,0.3,默认:通用采购
2013,采购合同,A4黑白打印机,石棉县永和乡人民政府,石棉县嘉诚科技经营部,,0.11,coordination,0.3,默认:通用采购
2014,政府采购合同,,徽县环境保护局,成都新红鹰家具有限公司,租赁和商务服务业,218130.0,coordination,0.3,默认:通用采购
2014,合同书,,徽县教育局,甘肃晨熙实验器材有限公司,教育,2966400.0,compliance,0.95,采购人决定:合规
2014,徽县教育局2014年改薄设备采购合同,,徽县教育局,天水兴龙电子有限公司,教育,3099600.0,compliance,0.95,采购人决定:合规
2014,酒泉市公安局交通警察支队高速一大队营房改造及车管所卫生间改造采购项目,,酒泉市公安局交通警察支队,酒泉市鹏程建筑工程有限公司,房屋建筑业,59.77,compliance,0.95,采购人决定:合规
2014,康县茶叶科技开发中心科技富民强县采购项目（第二包）,,康县茶叶科技开发中心,陕西泓亚商贸有限公司,农、林、牧、渔业,79900.0,coordination,0.3,默认:通用采购
2014,陇南市实验小学人造草坪运动场采购项目,,陇南市实验小学,扬州云飞教学设备有限公司,教育,0.0,compliance,0.95,采购人决定:合规
2014,现址临时专线,,中央电视台,中国有限电视网络有限公司,文化、体育和娱乐业,5.4,coordination,0.3,默认:通用采购
2014,望远镜机械系统,,中国科学院上海天文台,中科院南京耐尔思光电仪器有限公司,制造业,75.0,compliance,0.95,采购人决定:合规
2014,EMC屏蔽系统和微波吸收材料,,中国科学院上海天文台,常州雷宁电磁屏蔽设备有限公司,制造业,112.0,compliance,0.95,采购人决定:合规
2014,望远镜发射接收光学系统：激光器,,中国科学院上海天文台,大恒新纪元科技股份有限公司,制造业,75.0,compliance,0.95,采购人决定:合规
2014,吉林省国家税务局国际税多功能一体机,,国家税务总局,吉林省华威惠通科技有限公司,批发和零售业,0.85,extractive,0.85,关键词决定:汲取
2014,国税系统批量集中采购合同,,龙州县国家税务总局,北京联盛瀚海科技有限公司,批发和零售业,1.17,coordination,0.3,默认:通用采购
2014,湖北省孝感市国家税务局A3打印机采购合同,,湖北省孝感市国家税务局,北京联盛瀚海科技有限公司,公共管理、社会保障和社会组织,0.39,extractive,0.95,采购人决定:汲取
2014,湖北省孝感市国家税务局网络存储采购合同,,湖北省孝感市国家税务局,武汉联创电脑有限公司,公共管理、社会保障和社会组织,19.3,extractive,0.95,采购人决定:汲取
2014,湖北省孝感市国家税务局服务器采购合同,,湖北省孝感市国家税务局,武汉联创电脑有限公司,公共管理、社会保障和社会组织,28.5,extractive,0.95,采购人决定:汲取
2014,标校天线组件-发射天线,,中国科学院上海天文台,北京齐天昆仑微波测控技术有限公司,制造业,66.0,compliance,0.95,采购人决定:合规
2014,云南省昆明市盘龙区国家税务局2015年度汽车维修和保养服务采购合同,,云南省昆明市盘龙区国家税务局,昆明全凯汽车服务有限公司,汽车修理与维护,15.0,extractive,0.95,采购人决定:汲取
2014,技术服务合同,,松辽水利委员会察尔森水库管理局,吉林松辽水利水电咨询有限责任公司,水利、环境和公共设施管理业,5.91,coordination,0.9,行业决定:协调
2014,沂沭泗局直管重点工程监控及自动控制系统项目建设承包合同,,沂沭泗水利管理局水情通信中心,中国普天信息产业股份有限公司,水利、环境和公共设施管理业,1911.989,coordination,0.9,行业决定:协调
2014,模型黄河试验基地综合试验楼修缮,,黄河水利委员会黄河水利科学研究院,河南省康泰建筑工程有限公司,农、林、牧、渔业,167.67,coordination,0.3,默认:通用采购
2014,黄河托克托以下重点区域GPS控制网测量,,黄河水利委员会移民局,黄河勘测规划设计有限公司,水利、环境和公共设施管理业,600.0,coordination,0.9,行业决定:协调
2014,全国水利发展“十三五”规划,,黄河水利委员会移民局,黄河勘测规划设计有限公司,水利、环境和公共设施管理业,83.0,coordination,0.9,行业决定:协调
2014,庆阳市西峰区显胜乡毛寺村居民小区太阳能路灯及庭院灯安装工程项目政府采购合同,,庆阳市西峰区显胜乡人民政府,供应商名称,农业,31.5572,coordination,0.3,默认:通用采购
2014,黄河流域泥沙成果研究修订,,黄河水利委员会移民局,黄河勘测规划设计有限公司,水利、环境和公共设施管理业,600.0,coordination,0.9,行业决定:协调
2014,采购合同书,,腾冲出入境检验检疫局,云南金运通泰商贸有限公司,租赁和商务服务业,1.18,coordination,0.3,默认:通用采购
2014,采购合同书,,中华人民共和国勐腊出入境检验检疫局,昆明纳瑞科技有限公司,行政监督检查机构,14.32,coordination,0.3,默认:通用采购
2014,水旱灾害监测业务子系统和高分水利基础空间数据库建设与更新子系统开发,,水利部水利信息中心,北京吉威数源信息技术有限公司,水利、环境和公共设施管理业,226.0,coordination,0.9,行业决定:协调
2014,采购合同书,,腾冲出入境检验检疫局,江苏健威有害生物防治技术服务有限公司,农、林、牧、渔业,4.69,coordination,0.3,默认:通用采购
2014,水资源监测评价和管理子系统开发,,水利部水利信息中心,北京航天宏图信息技术有限责任公司,水利、环境和公共设施管理业,210.0,coordination,0.9,行业决定:协调
2014,水土保持监测与评价业务子系统开发,,水利部水利信息中心,北京地拓科技发展有限公司,水利、环境和公共设施管理业,128.4,coordination,0.9,行业决定:协调
2014,安徽省林业有害生物防治检疫局GPS采购,,安徽省林业有害生物防治检疫局,合肥达捷测绘导航科技有限公司,农、林、牧、渔业,10.9,coordination,0.3,默认:通用采购
2014,酒泉市S214额济纳旗至酒泉公路肃州至金塔段公路改建工程可行性研究报告编制项目,,酒泉市交通运输局,供应商名称,农业,44.8,coordination,0.3,默认:通用采购
2014,进口货物技术协议,,中国科学院遥感与数字地球研究所,北京欧普特科技有限公司,信息传输、软件和信息技术服务业,73.56,compliance,0.95,采购人决定:合规
2014,技术开发（委托）合同,,中国科学院遥感与数字地球研究所,航天恒星科技有限公司,信息传输、软件和信息技术服务业,2730.0,compliance,0.95,采购人决定:合规
2014,中央单位批量集中采购简易合同,,中央国家机关政府采购中心,上海震旦办公自动化销售有限公司,信息传输、软件和信息技术服务业,0.958,coordination,0.3,默认:通用采购
2014,中央单位批量集中采购简易合同,,中央国家机关政府采购中心,北京科尔沁科贸有限责任公司,信息传输、软件和信息技术服务业,0.4316,coordination,0.3,默认:通用采购
2014,中央单位批量集中采购简易合同,,中央国家机关政府采购中心,上海震旦办公自动化销售有限公司,信息传输、软件和信息技术服务业,0.958,coordination,0.3,默认:通用采购
2014,安徽中医药大学图书资料采购第14包：中文图书,,安徽中医药大学,湖北三新文化传媒有限公司,农、林、牧、渔业,66.5,compliance,0.95,采购人决定:合规
2014,近场综合测量系统,,中国科学院上海天文台,上海韦届特机电科技有限公司,制造业,75.5,compliance,0.95,采购人决定:合规
2014,安徽省本级森林防火物资储备第3包,,安徽省林业厅,合肥全创电子科技有限公司,农、林、牧、渔业,103.81,coordination,0.3,默认:通用采购
2014,合肥滨湖新区牛角大圩农村环境连片综合整治—农村生活垃圾收集与清运工程设备采购第1包,,合肥印象包河旅游开发管理有限公司,劲旅环境科技有限公司,农、林、牧、渔业,25.041,coordination,0.3,默认:通用采购
2014,甘肃省第三人民医院腹腔镜等医疗设备采购项目合同书,,甘肃省第三人民医院,甘肃瑞欣医疗科技有限公司,卫生和社会工作,177.2,compliance,0.95,采购人决定:合规
2014,凉州区2015年旱作物农业起垄覆膜农机具采购项目,,凉州区农业技术推广中心,甘肃洮河拖拉机制造有限公司,拖拉机制造,28.664,coordination,0.3,默认:通用采购
2014,安徽大学中外文纸质图书第1包,,安徽大学,湖北三新文化传媒有限公司,农、林、牧、渔业,43.0,compliance,0.95,采购人决定:合规
2014,凉州区2015年吴家井高标准农田建设工程项目三包,,凉州区农业综合开发办公室,酒泉加银水电工程有限公司,提供施工设备服务,337.0929,coordination,0.85,关键词决定:协调
2014,建发（上海）有限公司进口合同,,中国科学院上海药物研究所,Jiangweninternationaltr...,科学研究和技术服务业,,compliance,0.95,采购人决定:合规
2014,2.4米望远镜配置IFU,,中国科学院上海天文台,美国德克萨斯大学,科学研究和技术服务业,700.0,compliance,0.95,采购人决定:合规
2014,安徽大学艺术与传媒学院图书、教学设备采购第1包,,安徽大学艺术与传媒学院,安徽新华传媒股份有限公司,农、林、牧、渔业,45.0,compliance,0.95,采购人决定:合规
2014,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第6包,,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥亿帆生物医药有限公司,农、林、牧、渔业,130.35,compliance,0.95,采购人决定:合规
2014,S105合马路路面大修工程监理,,合肥市公路管理局（合肥市公路路政支队）,济南市建设监理有限公司,农、林、牧、渔业,51.0,coordination,0.3,默认:通用采购
2014,庐阳区2015-2017年度常用办公家具定点单位,,合肥市庐阳区财政局,合肥琥珀家具有限责任公司,农、林、牧、渔业,4.314,extractive,0.95,采购人决定:汲取
2014,甘肃省统计局甘肃省统计地理信息系统二期项目合同协议书,,甘肃省统计局,甘肃丰泽汇信息科技有限公司,信息传输、软件和信息技术服务业,242.7,coordination,0.3,默认:通用采购
2014,合肥市轨道交通2号线火灾自动报警系统及气体灭火系统集成,,合肥城市轨道交通有限公司,太通建设有限公司,农、林、牧、渔业,7098.08,coordination,0.3,默认:通用采购
2014,庐阳工业区荣城南苑二期绿色建筑设计,,合肥庐阳工业区建设投资有限公司,中铁合肥建筑市政工程设计研究院有限公司,农、林、牧、渔业,18.0,coordination,0.3,默认:通用采购
2014,合肥市新站区2015支网（天网新站支网）视频监控系统工程监理,,合肥新创投资控股有限公司,合肥信息工程监理咨询有限公司,农、林、牧、渔业,52.88,compliance,0.85,关键词决定:合规
2014,瑶海区文化艺术中心和公共卫生中心锅炉设备采购安装,,合肥市瑶海区城建投资有限公司,安阳市福士德锅炉有限责任公司,农、林、牧、渔业,57.8,coordination,0.3,默认:通用采购
2014,合肥高新区创新产业园D8众创空间家具采购,,合肥高新创业园管理有限公司,合肥琥珀家具有限责任公司,农、林、牧、渔业,57.6415,coordination,0.3,默认:通用采购
2014,合肥市重点工程建设管理局建设资金托管银行战略合作招标,,合肥市重点工程建设管理局,合肥科技农村商业银行股份有限公司,农、林、牧、渔业,0.0,coordination,0.3,默认:通用采购
2014,西南出口西延工程监理,,合肥市重点工程建设管理局,上海三维工程建设咨询有限公司,农、林、牧、渔业,45.08,coordination,0.3,默认:通用采购
2014,兰州大学第一医院脉动压力蒸汽灭菌器、全自动快速器械清洗消毒机、超声光散射乳腺成像系统医疗设备采购项目购销合同,,兰州大学第一医院,甘肃瀚诚鑫浩商贸有限公司,卫生和社会工作,39.7,compliance,0.95,采购人决定:合规
